"title","taxa_inad_temp","Risco_title_BIN"
"bye bye 20% interest rate",1,"Risk3"
"bye bye big banks",0,"Risk1"
"bye bye bills",0,"Risk1"
"bye bye credit card",0,"Risk1"
"bye bye credit card debit :)",0,"Risk1"
"bye bye credit card debt",0,"Risk1"
"bye bye credit cards",0,"Risk1"
"bye bye credit cards!",0,"Risk1"
"bye bye credit cards. i am done w/ you.",0,"Risk1"
"bye bye credit cards...",0,"Risk1"
"bye bye debt",0,"Risk1"
"bye bye high interest rate",0,"Risk1"
"bye bye high rate loans, hello debt free",0,"Risk1"
"bye bye minimum payment",0,"Risk1"
"bye bye you bad cards",0,"Risk1"
"bye credit cards",0,"Risk1"
"bye-bye credit card debt",0,"Risk1"
"byebyecitibank!",0,"Risk1"
"byebyecreditcards",1,"Risk3"
"byebyecreditdebt",0,"Risk1"
"byeciti",0,"Risk1"
"c & s relocation fund",0,"Risk1"
"c c console",0,"Risk1"
"c c refi",0,"Risk1"
"c card loan",0,"Risk1"
"c cards",0,"Risk1"
"c-card loan",0,"Risk1"
"c-card refinance",0,"Risk1"
"c-notes",0,"Risk1"
"c. card balance reducer",0,"Risk1"
"c.c",0,"Risk1"
"c.c. payoff",0.333333333333333,"Risk3"
"c.c. re-fi",0,"Risk1"
"c/c and debt consolidation",1,"Risk3"
"cabelas payoff",0,"Risk1"
"cabinet improvement",1,"Risk3"
"cafe startup",0,"Risk1"
"california or bust",0,"Risk1"
"california reqrouping",0,"Risk1"
"caliornia",0,"Risk1"
"calvin23",1,"Risk3"
"camera equipment",0,"Risk1"
"camera gear",0,"Risk1"
"camper",0,"Risk1"
"camper loan",0.333333333333333,"Risk3"
"camper pay off",0,"Risk1"
"camper purchase",0,"Risk1"
"camping trailer",0,"Risk1"
"can someone say..let's consolidate",0,"Risk1"
"can't breathe",0,"Risk1"
"cancel creditcards",0,"Risk1"
"cancel some revolving credit",0,"Risk1"
"cancelled credit card payoff",1,"Risk3"
"candy123",0,"Risk1"
"cant believe the whole thing",0,"Risk1"
"cap one",0,"Risk1"
"capable",0,"Risk1"
"capital",0.5,"Risk3"
"capital one",0.2,"Risk3"
"capital one & citibank",0,"Risk1"
"capital one card loan",0,"Risk1"
"capital one loan payoff",0,"Risk1"
"capital refinance",0,"Risk1"
"capital to make my business go",0,"Risk1"
"capital1 payment",0,"Risk1"
"capitalonemastercard",0,"Risk1"
"capitol one consoladation",0,"Risk1"
"capone pay off",0,"Risk1"
"captialone payoff",0,"Risk1"
"car",0.19047619047619,"Risk3"
"car & cards consolidation",0,"Risk1"
"car / payoff debt",0,"Risk1"
"car and consolidation",0,"Risk1"
"car and credit card consolidation",0,"Risk1"
"car down payment",0.666666666666667,"Risk3"
"car engine repair loan",0,"Risk1"
"car expense/credit card debt",1,"Risk3"
"car finance",0,"Risk1"
"car financing",0.09310496267018,"Risk3"
"car financing loan",0,"Risk1"
"car for daughter",0,"Risk1"
"car improvements",0,"Risk1"
"car loan",0.229508196721312,"Risk3"
"car loan 2003 saturn vue",0,"Risk1"
"car loan and debt consolidation",0,"Risk1"
"car loan application",0,"Risk1"
"car loan consolidation",0,"Risk1"
"car loan pay off",0,"Risk1"
"car loan refinance",0,"Risk1"
"car loan!",0,"Risk1"
"car needed",0,"Risk1"
"car paydown",0,"Risk1"
"car payoff",0,"Risk1"
"car payoff / credit card payoff",1,"Risk3"
"car problems",1,"Risk3"
"car project",0,"Risk1"
"car purchase",0,"Risk1"
"car purchase from auto auction.",1,"Risk3"
"car purchase/credit card payoff",0,"Risk1"
"car refi and high int loan",0,"Risk1"
"car refinance",0,"Risk1"
"car refinancing",0,"Risk1"
"car repair",0.333333333333333,"Risk3"
"car repair bills",0,"Risk1"
"car repair expense",0,"Risk1"
"car repair loan",0,"Risk1"
"car repair payment",1,"Risk3"
"car repairs",0.0909090909090909,"Risk3"
"car repairs & relocation loan",0,"Risk1"
"car repairs and bills",0,"Risk1"
"car repairs and consolidation",0,"Risk1"
"car repairs and debt consolidation",0,"Risk1"
"car repairs and home improvement",0,"Risk1"
"car repairs/debt consolidation",1,"Risk3"
"car repairs/eyeglasses",0,"Risk1"
"car restore",0,"Risk1"
"car ride",0,"Risk1"
"car, credit card, small installment loan",1,"Risk3"
"car-less in ny",0,"Risk1"
"car/christmas 2012",0,"Risk1"
"car4me",0,"Risk1"
"card",0,"Risk1"
"card card consolidation",0,"Risk1"
"card card refinance",0,"Risk1"
"card carfix",1,"Risk3"
"card charges",0,"Risk1"
"card consoildation",0,"Risk1"
"card consolidate",0,"Risk1"
"card consolidated",1,"Risk3"
"card consolidation",0.19047619047619,"Risk3"
"card consolidation loan",0,"Risk1"
"card cutter",1,"Risk3"
"card debt",0,"Risk1"
"card debts",0,"Risk1"
"card down",0,"Risk1"
"card free",0,"Risk1"
"card freedom",0,"Risk1"
"card killer",0,"Risk1"
"card loan",0.166666666666667,"Risk3"
"card pay off loan",0,"Risk1"
"card pay out",1,"Risk3"
"card paybacks",1,"Risk3"
"card payment",0,"Risk1"
"card payoff",0.105263157894737,"Risk3"
"card payoff amount",0,"Risk1"
"card payoff loan",0,"Risk1"
"card payoof",0,"Risk1"
"card refi",0.333333333333333,"Risk3"
"card refinance",0,"Risk1"
"card refinance loan",0.5,"Risk3"
"card refinancing",0,"Risk1"
"card relief",1,"Risk3"
"card repayment",0,"Risk1"
"card&boat",0,"Risk1"
"card's",0,"Risk1"
"card1",0,"Risk1"
"cardfree",0,"Risk1"
"cardpayoff",1,"Risk3"
"cards",0,"Risk1"
"cards b gone",0,"Risk1"
"cards consolidation",0,"Risk1"
"cards etc",0,"Risk1"
"cards gone",0.333333333333333,"Risk3"
"cards loan",0,"Risk1"
"cards payoff",1,"Risk3"
"cards/christmas",0,"Risk1"
"cardsbegone",0,"Risk1"
"cardsgoaway",0,"Risk1"
"care credit",0,"Risk1"
"care credit payoff",0,"Risk1"
"caring & sharing",0,"Risk1"
"carlos loan",0,"Risk1"
"carriage house",0,"Risk1"
"carrie personal loan",0,"Risk1"
"cars and irs",0,"Risk1"
"cash",0.5,"Risk3"
"cash back",1,"Risk3"
"cash flow",0,"Risk1"
"cash flow and debt consolidation",0,"Risk1"
"cash flow help",0,"Risk1"
"cash for cards",0,"Risk1"
"cash need",0,"Risk1"
"cash out",0,"Risk1"
"cash purchase of home",0,"Risk1"
"cashcall gdby!",0,"Risk1"
"cashflow",1,"Risk3"
"cashflow for move loan",0,"Risk1"
"cat;s meow",0,"Risk1"
"catch up",0,"Risk1"
"catch-up",0,"Risk1"
"catching back up",0,"Risk1"
"catching up",0,"Risk1"
"catchmybreath",0,"Risk1"
"catchuploan",0.5,"Risk3"
"cattle loan",0,"Risk1"
"cc",0.0666666666666667,"Risk3"
"cc & business expense loan",0,"Risk1"
"cc & student loan expenses refi",0,"Risk1"
"cc abolishment",0,"Risk1"
"cc and medical",0,"Risk1"
"cc bills",0,"Risk1"
"cc cards",0,"Risk1"
"cc clean up",0,"Risk1"
"cc con",0,"Risk1"
"cc consoidation",0,"Risk1"
"cc consol",0,"Risk1"
"cc consolication",0,"Risk1"
"cc consolidate",0.2,"Risk3"
"cc consolidation",0.0615384615384615,"Risk3"
"cc consolidation 2012",0,"Risk1"
"cc consolidation loan",0,"Risk1"
"cc consolidation.  zero late payments.",0,"Risk1"
"cc debit",0,"Risk1"
"cc debt",0,"Risk1"
"cc debt - rather have you get interest",0,"Risk1"
"cc debt consol",0,"Risk1"
"cc debt consolidation",0.166666666666667,"Risk3"
"cc debt consolidation & home repairs",0,"Risk1"
"cc debt consolidation - home",0,"Risk1"
"cc debt consolidation loan",0.5,"Risk3"
"cc debt elimination",1,"Risk3"
"cc debt freedom",0,"Risk1"
"cc debt payoff",0,"Risk1"
"cc debt restructure plan",0,"Risk1"
"cc done",0,"Risk1"
"cc elimination debt",0,"Risk1"
"cc fix",1,"Risk3"
"cc help",1,"Risk3"
"cc high interest paydown",0,"Risk1"
"cc interest rate too much!",0,"Risk1"
"cc knock out",0,"Risk1"
"cc loan",0.0645161290322581,"Risk3"
"cc loan app 2",0,"Risk1"
"cc loan for amex",0,"Risk1"
"cc lump sum",0,"Risk1"
"cc pay",0.25,"Risk3"
"cc pay down",0,"Risk1"
"cc pay off",0.4,"Risk3"
"cc pay out",0,"Risk1"
"cc payback",0,"Risk1"
"cc paydown",0,"Risk1"
"cc payment",0,"Risk1"
"cc payoff",0.137931034482759,"Risk3"
"cc payoff - lower apr",0,"Risk1"
"cc payoff and truck repair",0,"Risk1"
"cc payoff loan",0.2,"Risk3"
"cc payoff/ wedding",0,"Risk1"
"cc payoffs",0,"Risk1"
"cc payout",0,"Risk1"
"cc pays",0,"Risk1"
"cc reduction",0,"Risk1"
"cc refi",0,"Risk1"
"cc refi and consolidation",0,"Risk1"
"cc refi loan",0,"Risk1"
"cc refi.",1,"Risk3"
"cc refiance loan",1,"Risk3"
"cc refin",0,"Risk1"
"cc refinace",0,"Risk1"
"cc refinance",0.137931034482759,"Risk3"
"cc refinance loan",0,"Risk1"
"cc refinance loan 7-2012",0,"Risk1"
"cc refinance march 2013",0,"Risk1"
"cc refinancing",0.166666666666667,"Risk3"
"cc refinancing loan",1,"Risk3"
"cc refinancing!",0,"Risk1"
"cc refy",0,"Risk1"
"cc relief",0,"Risk1"
"cc repay",0,"Risk1"
"cc repayment",0,"Risk1"
"cc riddance",0,"Risk1"
"cc trio pay off",0,"Risk1"
"cc&home improvement",0,"Risk1"
"cc's",1,"Risk3"
"cc-debt payoff",1,"Risk3"
"cc-payoff",0,"Risk1"
"cc-refinance",0,"Risk1"
"cc-term",0,"Risk1"
"cc/car",1,"Risk3"
"cc/cl payoff",0,"Risk1"
"cc/loan consolidation",0,"Risk1"
"cc_debt",0,"Risk1"
"cc_refi",0,"Risk1"
"ccard",0,"Risk1"
"ccard payments",0,"Risk1"
"ccards consolidation",0,"Risk1"
"ccardsgone",0,"Risk1"
"ccbgone",0,"Risk1"
"ccbills",0,"Risk1"
"ccc",0.25,"Risk3"
"ccc loan",0,"Risk1"
"ccdebt",0,"Risk1"
"ccdfree",0,"Risk1"
"ccfree",0,"Risk1"
"ccloan",0.125,"Risk3"
"ccpay",0,"Risk1"
"ccpayment",0,"Risk1"
"ccpayoff",0.1,"Risk3"
"ccpayoffs",0,"Risk1"
"ccr",0,"Risk1"
"ccref",0,"Risk1"
"ccrefi",0,"Risk1"
"ccrefin",0,"Risk1"
"ccrefinance",0,"Risk1"
"ccrefri",1,"Risk3"
"ccrepay",0,"Risk1"
"ccrfi",0,"Risk1"
"ccwipeout",0,"Risk1"
"cedit card payments",0,"Risk1"
"cedit card payoff",0,"Risk1"
"celebrating the future",0,"Risk1"
"cell phone",0,"Risk1"
"cement lawn ornament loan",0,"Risk1"
"central air system",0,"Risk1"
"certified pre owned car loan",0,"Risk1"
"cfii loan",0,"Risk1"
"challenge",1,"Risk3"
"chambers",0,"Risk1"
"chance",1,"Risk3"
"change",1,"Risk3"
"change for the better",0,"Risk1"
"change life plan 1",1,"Risk3"
"charity",0,"Risk1"
"chase",0.333333333333333,"Risk3"
"chase 0",0,"Risk1"
"chase and capital one",0,"Risk1"
"chase and hsn loan",0,"Risk1"
"chase card consolidation loan",0,"Risk1"
"chase chase credit away",0,"Risk1"
"chase consolidation",1,"Risk3"
"chase credit card",0,"Risk1"
"chase credit card debt consolidation",0,"Risk1"
"chase credit card payoff",0,"Risk1"
"chase credit cards",0,"Risk1"
"chase creditcard balance transfer",0,"Risk1"
"chase et al.",0,"Risk1"
"chase pay off",0,"Risk1"
"chase pay-off",1,"Risk3"
"chase payoff",0.333333333333333,"Risk3"
"chase payoff 2",0,"Risk1"
"chase refinance",0,"Risk1"
"chase visa & amex refi",0,"Risk1"
"chase&citi card consolidation",0,"Risk1"
"chase-amex payoff",0,"Risk1"
"chase/amex",1,"Risk3"
"chase/target/opl payoff",0,"Risk1"
"chasecapitalone",1,"Risk3"
"check",0,"Risk1"
"checking",1,"Risk3"
"cheesecake",0,"Risk1"
"cheetah",0,"Risk1"
"chevy tahoe",0,"Risk1"
"chip dc loan",0,"Risk1"
"chopper",0,"Risk1"
"chopper loan",0,"Risk1"
"chopping debt",0,"Risk1"
"chris' debt consolidate",0,"Risk1"
"chrisalcott",0,"Risk1"
"christian",0,"Risk1"
"christines loan",1,"Risk3"
"christmas",0.2,"Risk3"
"christmas bills",0,"Risk1"
"christmas crunch",1,"Risk3"
"christmas expense",0,"Risk1"
"christmas expenses/extra cash",0,"Risk1"
"christmas loan",0,"Risk1"
"christmas money",0,"Risk1"
"chuck home improvement load",0,"Risk1"
"cinatasxyw",0,"Risk1"
"cincinnati move",0,"Risk1"
"citi",0,"Risk1"
"citi and sears card",0,"Risk1"
"citi bank payoff",0,"Risk1"
"citi card",0,"Risk1"
"citi card elimination",0,"Risk1"
"citi card payoff",0,"Risk1"
"citi consolidation",0,"Risk1"
"citi credit card",0,"Risk1"
"citi payoff",0,"Risk1"
"citi payoff loan",0,"Risk1"
"citi rate hike? no thanks...",0,"Risk1"
"citi refi",0,"Risk1"
"citibank account",1,"Risk3"
"citibank payoff",0,"Risk1"
"citibank refinance",0,"Risk1"
"citibank sux loan",0,"Risk1"
"citibankandcapone consolidation",0,"Risk1"
"citiboa",0,"Risk1"
"citicard",0,"Risk1"
"citicard consolidation",0,"Risk1"
"citicard-furnace payoff",0,"Risk1"
"citifiancial payoff",0,"Risk1"
"citigroup",0,"Risk1"
"clare's motorcycle!!!",0,"Risk1"
"classic",0.5,"Risk3"
"clean",0,"Risk1"
"clean act",0,"Risk1"
"clean credit",0.5,"Risk3"
"clean it up",1,"Risk3"
"clean my debts",0,"Risk1"
"clean my life",0,"Risk1"
"clean slate",0.0833333333333333,"Risk3"
"clean start new life",0,"Risk1"
"clean sweep",0,"Risk1"
"clean up",0.2,"Risk3"
"clean up debt",1,"Risk3"
"clean up loan",0,"Risk1"
"clean up my debt loan",0,"Risk1"
"clean up on aisle credit cards!",0,"Risk1"
"clean up several small bills",1,"Risk3"
"clean-up loan",1,"Risk3"
"cleanin it up",0,"Risk1"
"cleaning house",0,"Risk1"
"cleaning the mess up",0,"Risk1"
"cleaning up",0,"Risk1"
"cleaning up debts to a better rate",0,"Risk1"
"cleaning up finances",1,"Risk3"
"cleaning up loose ends",0,"Risk1"
"cleaning up my credit cards",0,"Risk1"
"cleanloan",0,"Risk1"
"cleanup",0,"Risk1"
"cleanupfinances",0,"Risk1"
"clear cards for work travel",0,"Risk1"
"clear credit cards",1,"Risk3"
"clear debt",1,"Risk3"
"clear debts & online business",1,"Risk3"
"clear it up",0,"Risk1"
"clear loan",1,"Risk3"
"clear me quick",0,"Risk1"
"clear my depts",0,"Risk1"
"clear of debt with high interest",1,"Risk3"
"clear skies",0,"Risk1"
"clear the cards",0,"Risk1"
"clearcardz",0,"Risk1"
"clearing a path",0,"Risk1"
"clearing debt",0,"Risk1"
"clearing out the closet",0,"Risk1"
"clearing up cards!",0,"Risk1"
"clearliving",0,"Risk1"
"clearning debt: a better way",0,"Risk1"
"climb out of credit card debt!",0,"Risk1"
"cloan",0,"Risk1"
"close citi",0,"Risk1"
"close credit card accounts",0,"Risk1"
"close high balance cards",0,"Risk1"
"close to graduation",0,"Risk1"
"closer to finish line",0,"Risk1"
"closing",0,"Risk1"
"closing cost",0,"Risk1"
"closing cost loan",0,"Risk1"
"closing costs for dream home",1,"Risk3"
"closing credit cards",0,"Risk1"
"closing out the debt",0,"Risk1"
"closing two greedy annual fee ccards",0,"Risk1"
"clothing business",1,"Risk3"
"clouds",0,"Risk1"
"club",0,"Risk1"
"club consolidation",0,"Risk1"
"club lend",1,"Risk3"
"club loan",0,"Risk1"
"club loan 2",0,"Risk1"
"club navigo refinance",0,"Risk1"
"cnsolidation and home improvment",1,"Risk3"
"coffee company expansion",1,"Risk3"
"coffee house",0,"Risk1"
"coffee shop on busy seattle street",0,"Risk1"
"college",0,"Risk1"
"college classes expenses",0,"Risk1"
"college consolidation",0,"Risk1"
"college credit card consolidation",0,"Risk1"
"college debt",0,"Risk1"
"college debt consolidation",0,"Risk1"
"college debt consolidation laon",0,"Risk1"
"college debt pay off",1,"Risk3"
"college expense payback loan",1,"Risk3"
"college fund",0,"Risk1"
"college loan",0,"Risk1"
"college loan payoff",1,"Risk3"
"college repayment",1,"Risk3"
"college student",0,"Risk1"
"collene's loan",0,"Risk1"
"colorado awd work/family vehicle",0,"Risk1"
"combination",1,"Risk3"
"combination loan",0,"Risk1"
"combine",0.2,"Risk3"
"combine all bills into 1 payment",1,"Risk3"
"combine all my loans",0,"Risk1"
"combine bills lower interest being paid",0,"Risk1"
"combine debts into one payment",0,"Risk1"
"combine the rest of my bills",1,"Risk3"
"combine them all",1,"Risk3"
"combine to make less payments!",0,"Risk1"
"combine/refi: two 24% credit cards",0,"Risk1"
"combined family medical bills",0,"Risk1"
"combining credit",0,"Risk1"
"combining debt loan",0,"Risk1"
"combining paypal and amex payment",0,"Risk1"
"combo debt relief",0,"Risk1"
"come out",0,"Risk1"
"coming together",0,"Risk1"
"coming up for air",0,"Risk1"
"commercial truck",0,"Risk1"
"committed client",0,"Risk1"
"commuter car",0,"Risk1"
"commuter vehicle",0,"Risk1"
"complete construction of vac/ret home",0,"Risk1"
"complete loan in 3 years",0,"Risk1"
"complete refinance",0,"Risk1"
"computer",0,"Risk1"
"computer equipment",0,"Risk1"
"computer replacement",0,"Risk1"
"comsolidation loan",0,"Risk1"
"concession stand",1,"Risk3"
"concession trailer",0,"Risk1"
"concolidation loan",0,"Risk1"
"concrete work",0,"Risk1"
"condensing to 1 payment",0,"Risk1"
"condo",0,"Risk1"
"condo improvements",1,"Risk3"
"condo renovation loan",0,"Risk1"
"condolidation",0,"Risk1"
"condolidation of credit card debt",0,"Risk1"
"connsolidation",0,"Risk1"
"cons",0,"Risk1"
"cons loan 2012",0,"Risk1"
"cons-loan",0,"Risk1"
"cons1",0,"Risk1"
"consalidating  bills",0,"Risk1"
"consalidation",1,"Risk3"
"consdebt",0,"Risk1"
"considateloan",0,"Risk1"
"consiladation",1,"Risk3"
"consildate",0,"Risk1"
"consildation",0.5,"Risk3"
"consilidation 2013",0,"Risk1"
"consilidation and investement",0,"Risk1"
"consiolidation loan",0,"Risk1"
"conslidation",1,"Risk3"
"consloan",0,"Risk1"
"consloidate",1,"Risk3"
"conso",0,"Risk1"
"conso loan",0,"Risk1"
"conso. loan",1,"Risk3"
"conso/hosp",1,"Risk3"
"consodating credit cards",1,"Risk3"
"consoidate",0,"Risk1"
"consoilation",0,"Risk1"
"consoildation loan",0,"Risk1"
"consol",0.117647058823529,"Risk3"
"consol debt",0,"Risk1"
"consol loan",0.166666666666667,"Risk3"
"consol_disc",0,"Risk1"
"consoladate",0,"Risk1"
"consoladate bills an fix house",0,"Risk1"
"consoladation",0.111111111111111,"Risk3"
"consoladation loan",0.25,"Risk3"
"consolation",1,"Risk3"
"consolation loan",1,"Risk3"
"consold",0,"Risk1"
"consoldate bills",0,"Risk1"
"consoldate loans",0,"Risk1"
"consoldation",0,"Risk1"
"consoldebt",0,"Risk1"
"consoldet",0,"Risk1"
"consoldidation",1,"Risk3"
"console",0,"Risk1"
"console ladation",0,"Risk1"
"consoliation loan",0.5,"Risk3"
"consolid",0,"Risk1"
"consolidacion",0,"Risk1"
"consolidaiton of credit cards",0,"Risk1"
"consolidate",0.149797570850202,"Risk3"
"consolidate & expedite",0,"Risk1"
"consolidate & get lower payments",0,"Risk1"
"consolidate & pay off credit card debt",0,"Risk1"
"consolidate & windows",0,"Risk1"
"consolidate + college",1,"Risk3"
"consolidate - china",0,"Risk1"
"consolidate 01",0,"Risk1"
"consolidate 1",0,"Risk1"
"consolidate 2 credit cards",0,"Risk1"
"consolidate 2 credit cards to low rate",0,"Risk1"
"consolidate 2012",0,"Risk1"
"consolidate 2013",0,"Risk1"
"consolidate 3",0,"Risk1"
"consolidate all debt",0,"Risk1"
"consolidate all debt, finish car",0,"Risk1"
"consolidate all loans",1,"Risk3"
"consolidate and improve",0,"Risk1"
"consolidate and learn",0,"Risk1"
"consolidate and new roof loan",1,"Risk3"
"consolidate and pay off!",0,"Risk1"
"consolidate and payoff",0.5,"Risk3"
"consolidate at lower rate",0,"Risk1"
"consolidate attorney fees",0,"Risk1"
"consolidate bills",0.214285714285714,"Risk3"
"consolidate cards",0,"Risk1"
"consolidate cards loan",1,"Risk3"
"consolidate cc and loans",0,"Risk1"
"consolidate cc debt",0.25,"Risk3"
"consolidate cc loan and visa rapid cc",0,"Risk1"
"consolidate credit card balances",0,"Risk1"
"consolidate credit card bills",0,"Risk1"
"consolidate credit card debt",0,"Risk1"
"consolidate credit card debt.",0,"Risk1"
"consolidate credit card debts",0.5,"Risk3"
"consolidate credit cards",0.3,"Risk3"
"consolidate credit cards & home improve",0,"Risk1"
"consolidate credit cards, some home impr",0,"Risk1"
"consolidate credit cars",0,"Risk1"
"consolidate credit clean-up",0,"Risk1"
"consolidate credit debt - start business",1,"Risk3"
"consolidate creditcards in one payment",0,"Risk1"
"consolidate debt",0.138888888888889,"Risk3"
"consolidate debt - 3rd lending club loan",0,"Risk1"
"consolidate debt and home repairs",0,"Risk1"
"consolidate debt and payoff credit cards",0,"Risk1"
"consolidate debt and start my life over.",0,"Risk1"
"consolidate debt at lower rate",0,"Risk1"
"consolidate debt from college",0,"Risk1"
"consolidate debt from college expenses +",0,"Risk1"
"consolidate debt loan",0,"Risk1"
"consolidate debt to be debt free",1,"Risk3"
"consolidate debt to reduce monthly $$",0,"Risk1"
"consolidate debt to start business",1,"Risk3"
"consolidate debt, live life",0,"Risk1"
"consolidate debt, repair wall",0,"Risk1"
"consolidate debt.....",1,"Risk3"
"consolidate debt/ pay for wedding",0,"Risk1"
"consolidate debt/computer equipment",0,"Risk1"
"consolidate debt/get out of debt",0,"Risk1"
"consolidate debt: 3 year payoff",0,"Risk1"
"consolidate debts",0,"Risk1"
"consolidate dentist",0,"Risk1"
"consolidate dept",0,"Risk1"
"consolidate finaces",1,"Risk3"
"consolidate for better management",0,"Risk1"
"consolidate for good",1,"Risk3"
"consolidate for me",0,"Risk1"
"consolidate high % credit cards",0,"Risk1"
"consolidate high % credit cards & loans",0,"Risk1"
"consolidate high interest",0,"Risk1"
"consolidate high interest cc debt",1,"Risk3"
"consolidate high interest debts",1,"Risk3"
"consolidate high interest rate cards",0,"Risk1"
"consolidate hight interest credit cards",1,"Risk3"
"consolidate home repairs",0,"Risk1"
"consolidate into one place",0,"Risk1"
"consolidate it",0,"Risk1"
"consolidate lending club & final cc",0,"Risk1"
"consolidate loan",0,"Risk1"
"consolidate loan 2012",1,"Risk3"
"consolidate loans",0.5,"Risk3"
"consolidate me",0,"Risk1"
"consolidate me please",0,"Risk1"
"consolidate medical bills",0,"Risk1"
"consolidate minor credit cards",0,"Risk1"
"consolidate my bills",0,"Risk1"
"consolidate my credit",0,"Risk1"
"consolidate my debit",0,"Risk1"
"consolidate my debt",0.333333333333333,"Risk3"
"consolidate my debts please",0,"Risk1"
"consolidate my nyc debt",0,"Risk1"
"consolidate small debts",0,"Risk1"
"consolidate student credit debt",0,"Risk1"
"consolidate student loan and cc's",0,"Risk1"
