"x1","home_is_rent","grade","risco_zip_code_bin","default","dti_disc","installment_disc","last_fico_range_high_disc","loan_amnt_disc","mo_sin_old_rev_tl_op_disc","annual_inc_disc","fico_range_low_disc"
77983,"yes","B","Risk1","no","(12,17.6]","(384,579]","[0,624]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(670,685]"
231987,"no","D","Risk1","no","(12,17.6]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(685,705]"
48460,"no","B","Risk2","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
35066,"yes","C","Risk1","no","[0,12]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
83014,"yes","E","Risk2","no","(17.6,23.8]","(384,579]","(624,689]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","(685,705]"
45573,"no","A","Risk2","no","(23.8,40]","(384,579]","(689,734]","(1e+04,1.76e+04]","(168,234]","(9e+04,7.5e+06]","(705,845]"
185165,"no","C","Risk2","no","(17.6,23.8]","(266,384]","[0,624]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","(685,705]"
110358,"yes","B","Risk2","no","(17.6,23.8]","(266,384]","(689,734]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(705,845]"
151529,"no","C","Risk1","yes","[0,12]","(266,384]","[0,624]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","(685,705]"
41173,"yes","E","Risk1","no","[0,12]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","[3,120]","(6.5e+04,9e+04]","(685,705]"
85164,"yes","B","Risk1","yes","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
131170,"yes","C","Risk3","no","(17.6,23.8]","(266,384]","(689,734]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","(670,685]"
191512,"no","B","Risk2","no","(23.8,40]","(384,579]","(734,850]","(1e+04,1.76e+04]","(120,168]","[3e+03,4.54e+04]","(705,845]"
63333,"no","C","Risk2","no","(12,17.6]","(266,384]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
32979,"no","A","Risk2","no","(23.8,40]","(384,579]","(689,734]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
47208,"yes","E","Risk1","no","(17.6,23.8]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
91110,"no","C","Risk2","no","(17.6,23.8]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(705,845]"
224705,"no","D","Risk1","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
234202,"no","C","Risk2","yes","(12,17.6]","(579,1.41e+03]","(624,689]","(1e+04,1.76e+04]","[3,120]","(9e+04,7.5e+06]","(670,685]"
163707,"no","A","Risk2","yes","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
142502,"yes","A","Risk1","no","(17.6,23.8]","(266,384]","(624,689]","(1e+04,1.76e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
131693,"no","D","Risk1","no","(23.8,40]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
231073,"no","C","Risk1","no","(17.6,23.8]","(266,384]","(689,734]","[1e+03,1e+04]","[3,120]","(6.5e+04,9e+04]","(670,685]"
225609,"no","D","Risk3","no","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","[660,670]"
124008,"no","E","Risk1","no","[0,12]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","[660,670]"
78007,"yes","C","Risk3","no","(23.8,40]","(266,384]","(689,734]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(705,845]"
118350,"yes","B","Risk1","no","[0,12]","(384,579]","(734,850]","(1e+04,1.76e+04]","[3,120]","(9e+04,7.5e+06]","(670,685]"
49365,"no","A","Risk3","no","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
72219,"yes","B","Risk1","no","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","[660,670]"
212894,"yes","B","Risk1","no","(12,17.6]","[23.4,266]","(689,734]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","(670,685]"
184095,"no","D","Risk2","yes","[0,12]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(705,845]"
171877,"no","B","Risk2","no","[0,12]","(384,579]","(624,689]","(1e+04,1.76e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
73391,"no","A","Risk1","no","[0,12]","[23.4,266]","(734,850]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","(670,685]"
26460,"no","A","Risk3","no","(12,17.6]","(266,384]","(689,734]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","(705,845]"
211979,"no","B","Risk1","no","(12,17.6]","(266,384]","(689,734]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
138898,"no","C","Risk1","no","(23.8,40]","[23.4,266]","(624,689]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","(705,845]"
117948,"no","E","Risk2","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(670,685]"
115178,"yes","B","Risk3","no","[0,12]","(266,384]","(689,734]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(670,685]"
122968,"yes","C","Risk2","no","[0,12]","(266,384]","(734,850]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(670,685]"
137720,"yes","A","Risk2","no","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
55592,"yes","E","Risk2","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(4.54e+04,6.5e+04]","(685,705]"
93072,"yes","A","Risk2","no","(23.8,40]","(384,579]","(734,850]","(1e+04,1.76e+04]","(120,168]","[3e+03,4.54e+04]","(705,845]"
128540,"no","B","Risk2","no","(12,17.6]","[23.4,266]","(734,850]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","(705,845]"
163911,"yes","C","Risk2","no","(23.8,40]","(384,579]","(689,734]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","(685,705]"
31588,"no","C","Risk1","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","(6.5e+04,9e+04]","(670,685]"
122936,"no","C","Risk3","no","(23.8,40]","[23.4,266]","(624,689]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
212475,"yes","C","Risk2","yes","[0,12]","(266,384]","[0,624]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
99164,"no","B","Risk3","no","(17.6,23.8]","(266,384]","[0,624]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","(670,685]"
144966,"no","A","Risk3","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
224077,"no","B","Risk3","no","(23.8,40]","(384,579]","(734,850]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","(685,705]"
180278,"no","B","Risk3","no","[0,12]","(384,579]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
177169,"no","D","Risk1","no","(23.8,40]","(266,384]","[0,624]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
149200,"yes","B","Risk1","no","(17.6,23.8]","[23.4,266]","(689,734]","[1e+03,1e+04]","(168,234]","(6.5e+04,9e+04]","[660,670]"
43165,"no","A","Risk2","no","(23.8,40]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(4.54e+04,6.5e+04]","(685,705]"
181433,"no","B","Risk2","no","[0,12]","[23.4,266]","(734,850]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(705,845]"
92258,"yes","B","Risk2","yes","(23.8,40]","(384,579]","[0,624]","(1e+04,1.76e+04]","[3,120]","(6.5e+04,9e+04]","(705,845]"
152192,"no","B","Risk1","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","(670,685]"
150736,"no","A","Risk1","no","[0,12]","(384,579]","(734,850]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(705,845]"
133282,"yes","B","Risk1","yes","(23.8,40]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
104143,"no","E","Risk2","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
22415,"no","B","Risk2","no","(17.6,23.8]","(384,579]","(689,734]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
61819,"yes","B","Risk2","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
225493,"no","B","Risk1","no","[0,12]","[23.4,266]","(624,689]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(670,685]"
2211,"yes","D","Risk2","no","(17.6,23.8]","(266,384]","(624,689]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
66924,"yes","C","Risk2","no","(17.6,23.8]","(266,384]","(624,689]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
142854,"no","D","Risk1","no","(17.6,23.8]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","(670,685]"
71796,"no","A","Risk3","no","(17.6,23.8]","(266,384]","(689,734]","[1e+03,1e+04]","[3,120]","(6.5e+04,9e+04]","(670,685]"
90046,"no","B","Risk2","no","(12,17.6]","(384,579]","(734,850]","(1e+04,1.76e+04]","(120,168]","(6.5e+04,9e+04]","(685,705]"
227477,"no","C","Risk2","no","(12,17.6]","(266,384]","(624,689]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(670,685]"
48922,"no","A","Risk2","no","(12,17.6]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","(6.5e+04,9e+04]","(685,705]"
172799,"yes","C","Risk3","yes","(23.8,40]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
29538,"yes","C","Risk1","no","(12,17.6]","(384,579]","(624,689]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","(685,705]"
9697,"no","C","Risk1","no","(17.6,23.8]","(384,579]","(734,850]","(1e+04,1.76e+04]","(234,842]","(6.5e+04,9e+04]","(670,685]"
159945,"no","G","Risk3","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
179099,"no","E","Risk1","yes","[0,12]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","[660,670]"
173525,"yes","C","Risk2","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
185237,"yes","C","Risk3","no","[0,12]","(266,384]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
159507,"yes","C","Risk3","no","(17.6,23.8]","(266,384]","(624,689]","(1e+04,1.76e+04]","(120,168]","[3e+03,4.54e+04]","(705,845]"
180043,"yes","B","Risk2","no","[0,12]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","[660,670]"
100608,"no","A","Risk3","no","(17.6,23.8]","[23.4,266]","(689,734]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
170910,"yes","E","Risk1","no","(23.8,40]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
71627,"no","A","Risk1","no","(17.6,23.8]","[23.4,266]","(689,734]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
120526,"yes","A","Risk2","no","[0,12]","(384,579]","[0,624]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
207241,"yes","E","Risk1","no","(12,17.6]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
222680,"no","B","Risk2","no","[0,12]","[23.4,266]","(734,850]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
141488,"no","E","Risk1","no","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","[660,670]"
143288,"no","C","Risk2","yes","(23.8,40]","(266,384]","[0,624]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","(685,705]"
87023,"yes","C","Risk2","yes","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(670,685]"
163211,"yes","E","Risk2","no","(12,17.6]","(266,384]","(689,734]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","(685,705]"
86106,"yes","A","Risk2","yes","(23.8,40]","(384,579]","[0,624]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
179185,"yes","C","Risk1","no","(12,17.6]","(384,579]","(624,689]","(1e+04,1.76e+04]","(120,168]","[3e+03,4.54e+04]","(685,705]"
143480,"no","B","Risk2","no","(23.8,40]","(384,579]","(689,734]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","(685,705]"
59840,"yes","B","Risk2","no","(12,17.6]","(266,384]","(624,689]","[1e+03,1e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
96053,"no","A","Risk3","no","(23.8,40]","(384,579]","(689,734]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(670,685]"
106587,"yes","B","Risk2","no","(17.6,23.8]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(670,685]"
157152,"no","C","Risk2","no","(17.6,23.8]","(266,384]","(689,734]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","(670,685]"
163423,"yes","E","Risk1","no","(23.8,40]","(266,384]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
5992,"no","B","Risk1","no","[0,12]","(266,384]","(734,850]","(1e+04,1.76e+04]","[3,120]","(6.5e+04,9e+04]","(705,845]"
134565,"yes","B","Risk3","no","[0,12]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
230336,"no","F","Risk2","no","(23.8,40]","(266,384]","(624,689]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
77257,"no","C","Risk2","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(685,705]"
63192,"yes","D","Risk2","no","(12,17.6]","[23.4,266]","(734,850]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
122402,"no","E","Risk3","no","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(685,705]"
192828,"yes","C","Risk3","yes","(17.6,23.8]","(266,384]","[0,624]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
158167,"yes","E","Risk2","no","(12,17.6]","(266,384]","(689,734]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
11156,"yes","B","Risk3","no","(12,17.6]","(266,384]","(689,734]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
114660,"no","C","Risk2","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","[3e+03,4.54e+04]","(705,845]"
60700,"yes","D","Risk1","no","[0,12]","[23.4,266]","(734,850]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","(685,705]"
42745,"no","D","Risk2","yes","(23.8,40]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(670,685]"
128577,"no","C","Risk3","no","(12,17.6]","(384,579]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","[660,670]"
34625,"no","E","Risk2","no","[0,12]","(384,579]","(734,850]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
114197,"no","C","Risk1","no","(12,17.6]","(384,579]","(689,734]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
167827,"no","B","Risk2","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
87041,"no","A","Risk3","no","(17.6,23.8]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(685,705]"
72370,"yes","A","Risk1","no","(23.8,40]","[23.4,266]","(624,689]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","(670,685]"
50263,"no","E","Risk3","no","(12,17.6]","(266,384]","(624,689]","[1e+03,1e+04]","(168,234]","(6.5e+04,9e+04]","(670,685]"
115621,"no","E","Risk3","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","[660,670]"
197489,"yes","B","Risk3","no","(17.6,23.8]","[23.4,266]","(734,850]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(705,845]"
73125,"no","C","Risk2","no","[0,12]","(266,384]","(689,734]","[1e+03,1e+04]","(168,234]","(6.5e+04,9e+04]","[660,670]"
45761,"no","A","Risk1","no","(12,17.6]","(384,579]","(734,850]","(1e+04,1.76e+04]","[3,120]","(6.5e+04,9e+04]","(685,705]"
5909,"yes","A","Risk2","no","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(685,705]"
61860,"no","E","Risk1","no","(17.6,23.8]","(266,384]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
86972,"no","A","Risk2","no","(23.8,40]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
101630,"no","B","Risk3","no","(17.6,23.8]","[23.4,266]","(624,689]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","(685,705]"
90515,"no","B","Risk2","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(670,685]"
40779,"yes","D","Risk1","no","(17.6,23.8]","(266,384]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
41824,"no","B","Risk3","no","[0,12]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","(9e+04,7.5e+06]","(685,705]"
188007,"yes","A","Risk3","no","(17.6,23.8]","(266,384]","[0,624]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
172195,"yes","D","Risk1","no","(23.8,40]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
179514,"no","D","Risk2","yes","(23.8,40]","(579,1.41e+03]","[0,624]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
215474,"no","D","Risk1","no","[0,12]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
168113,"yes","E","Risk3","no","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(705,845]"
33910,"no","D","Risk2","no","(17.6,23.8]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
228732,"yes","E","Risk3","no","(23.8,40]","[23.4,266]","(689,734]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
84669,"no","B","Risk3","no","(17.6,23.8]","(384,579]","(624,689]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
209540,"no","C","Risk2","no","(12,17.6]","(384,579]","(689,734]","(1e+04,1.76e+04]","(120,168]","[3e+03,4.54e+04]","(670,685]"
123236,"yes","D","Risk2","no","[0,12]","(266,384]","(734,850]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
151941,"no","A","Risk2","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
86938,"no","A","Risk1","no","[0,12]","(266,384]","(734,850]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
130732,"no","E","Risk2","yes","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
3607,"yes","E","Risk2","yes","(23.8,40]","(266,384]","(624,689]","(1e+04,1.76e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
199616,"yes","D","Risk2","no","(23.8,40]","(266,384]","(624,689]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
197228,"yes","C","Risk2","no","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
12733,"yes","B","Risk3","no","(23.8,40]","(266,384]","(624,689]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
213300,"yes","D","Risk3","no","(23.8,40]","[23.4,266]","(689,734]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","(685,705]"
58713,"no","B","Risk3","no","(17.6,23.8]","(266,384]","(624,689]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
73751,"no","E","Risk1","yes","(12,17.6]","[23.4,266]","[0,624]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
84030,"no","E","Risk2","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
141414,"no","B","Risk3","no","(17.6,23.8]","[23.4,266]","(734,850]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","[660,670]"
23707,"no","D","Risk1","no","(23.8,40]","(266,384]","(734,850]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","(685,705]"
90414,"no","D","Risk1","yes","(23.8,40]","(266,384]","[0,624]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","(685,705]"
201066,"yes","F","Risk3","yes","(17.6,23.8]","(266,384]","[0,624]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
184120,"yes","B","Risk2","no","(23.8,40]","(384,579]","(624,689]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
179406,"yes","C","Risk3","yes","(23.8,40]","(266,384]","[0,624]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
51328,"no","B","Risk3","no","[0,12]","[23.4,266]","(689,734]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(670,685]"
174591,"no","B","Risk1","no","(12,17.6]","[23.4,266]","[0,624]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(705,845]"
170197,"yes","A","Risk1","no","(12,17.6]","[23.4,266]","(734,850]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","(705,845]"
96596,"yes","F","Risk2","yes","[0,12]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","(670,685]"
170883,"yes","E","Risk2","no","(17.6,23.8]","(579,1.41e+03]","(689,734]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(670,685]"
133847,"yes","C","Risk3","no","[0,12]","(266,384]","(689,734]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
115875,"no","E","Risk1","no","(23.8,40]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(670,685]"
113221,"no","C","Risk3","no","(23.8,40]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
144337,"no","D","Risk2","no","(23.8,40]","(266,384]","[0,624]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
72930,"no","B","Risk1","yes","[0,12]","(384,579]","(624,689]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
12609,"yes","A","Risk2","no","(12,17.6]","[23.4,266]","(734,850]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
113061,"yes","D","Risk2","no","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","[3e+03,4.54e+04]","(685,705]"
226118,"yes","D","Risk2","no","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
3,"yes","C","Risk2","no","(23.8,40]","(266,384]","(624,689]","[1e+03,1e+04]","(234,842]","(6.5e+04,9e+04]","(670,685]"
69292,"no","D","Risk2","no","(23.8,40]","(266,384]","(624,689]","(1e+04,1.76e+04]","(120,168]","(6.5e+04,9e+04]","[660,670]"
139569,"yes","C","Risk3","no","(17.6,23.8]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","[660,670]"
171774,"no","D","Risk2","no","[0,12]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","(670,685]"
124172,"no","B","Risk2","no","[0,12]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
150688,"yes","D","Risk1","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
60124,"no","C","Risk2","yes","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
110540,"yes","D","Risk2","no","(12,17.6]","(384,579]","(689,734]","(1e+04,1.76e+04]","[3,120]","(6.5e+04,9e+04]","[660,670]"
227012,"no","D","Risk3","no","(12,17.6]","[23.4,266]","(734,850]","[1e+03,1e+04]","(234,842]","(6.5e+04,9e+04]","(685,705]"
